config,index,source_local_index,dataset,vsId,tgId,tcId,op,operation,return_code,phase,name,category,source,function,exclusive_cycles,inclusive_cycles,calls,exclusive_share_percent,source_chunk
rv32im_fast,3,3,3,42,4,76,4,decapsulationSeed,0,1,kem_keypair_derand,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_keypair_derand,567,5202118,1,0.004666099821947556,batch_000_007
rv32im_fast,3,3,3,42,4,76,4,decapsulationSeed,0,2,kem_enc_derand,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_enc_derand,0,0,0,0.0,batch_000_007
rv32im_fast,3,3,3,42,4,76,4,decapsulationSeed,0,3,kem_dec,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_dec,11381,6948849,1,0.09365940400985033,batch_000_007
rv32im_fast,3,3,3,42,4,76,4,decapsulationSeed,0,4,kem_check_pk,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_check_pk,0,0,0,0.0,batch_000_007
rv32im_fast,3,3,3,42,4,76,4,decapsulationSeed,0,5,kem_check_sk,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_check_sk,528,942127,1,0.004345151156945872,batch_000_007
rv32im_fast,3,3,3,42,4,76,4,decapsulationSeed,0,6,indcpa_keypair_derand,kpke_control,third_party/mlkem-native/mlkem/src/indcpa.c,mlk_indcpa_keypair_derand,3439,4254013,1,0.028301088690789497,batch_000_007
rv32im_fast,3,3,3,42,4,76,4,decapsulationSeed,0,7,indcpa_enc,kpke_control,third_party/mlkem-native/mlkem/src/indcpa.c,mlk_indcpa_enc,3948,4308656,1,0.03248988024170891,batch_000_007
rv32im_fast,3,3,3,42,4,76,4,decapsulationSeed,0,8,indcpa_dec,kpke_control,third_party/mlkem-native/mlkem/src/indcpa.c,mlk_indcpa_dec,1759,575851,1,0.014475607736870812,batch_000_007
rv32im_fast,3,3,3,42,4,76,4,decapsulationSeed,0,9,gen_matrix,matrix_control,third_party/mlkem-native/mlkem/src/indcpa.c,mlk_gen_matrix,3335,3988229,2,0.02744522558411834,batch_000_007
rv32im_fast,3,3,3,42,4,76,4,decapsulationSeed,0,10,rej_uniform,rejection_sampling,third_party/mlkem-native/mlkem/src/sampling.c,mlk_rej_uniform,190246,190246,8,1.5656205056900083,batch_000_007
rv32im_fast,3,3,3,42,4,76,4,decapsulationSeed,0,11,poly_getnoise_eta1_4x,noise_control,third_party/mlkem-native/mlkem/src/poly_k.c,mlk_poly_getnoise_eta1_4x,1351,1328249,1,0.011117990933776276,batch_000_007
rv32im_fast,3,3,3,42,4,76,4,decapsulationSeed,0,12,poly_getnoise_eta2,noise_control,third_party/mlkem-native/mlkem/src/poly_k.c,mlk_poly_getnoise_eta2,469,175187,1,0.0038596134329689663,batch_000_007
rv32im_fast,3,3,3,42,4,76,4,decapsulationSeed,0,13,poly_getnoise_eta1122_4x,noise_control,third_party/mlkem-native/mlkem/src/poly_k.c,mlk_poly_getnoise_eta1122_4x,1489,1014813,1,0.01225365544070531,batch_000_007
rv32im_fast,3,3,3,42,4,76,4,decapsulationSeed,0,14,poly_cbd2,noise_cbd,third_party/mlkem-native/mlkem/src/sampling.c,mlk_poly_cbd2,43428,43428,3,0.357388682658798,batch_000_007
rv32im_fast,3,3,3,42,4,76,4,decapsulationSeed,0,15,poly_cbd3,noise_cbd,third_party/mlkem-native/mlkem/src/sampling.c,mlk_poly_cbd3,93960,93960,6,0.773239399065595,batch_000_007
rv32im_fast,3,3,3,42,4,76,4,decapsulationSeed,0,16,keccakf1600_permute,keccak_permutation,third_party/mlkem-native/mlkem/src/fips202/keccakf1600.c,mlk_keccakf1600_permute,9141275,9141275,59,75.22769250418632,batch_000_007
rv32im_fast,3,3,3,42,4,76,4,decapsulationSeed,0,17,shake128_absorb_once,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202.c,mlk_shake128_absorb_once,0,0,0,0.0,batch_000_007
rv32im_fast,3,3,3,42,4,76,4,decapsulationSeed,0,18,shake128_squeezeblocks,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202.c,mlk_shake128_squeezeblocks,0,0,0,0.0,batch_000_007
rv32im_fast,3,3,3,42,4,76,4,decapsulationSeed,0,19,shake256,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202.c,mlk_shake256,40325,3305414,10,0.3318526901587922,batch_000_007
rv32im_fast,3,3,3,42,4,76,4,decapsulationSeed,0,20,sha3_256,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202.c,mlk_sha3_256,21326,1882652,2,0.17550131358527968,batch_000_007
rv32im_fast,3,3,3,42,4,76,4,decapsulationSeed,0,21,sha3_512,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202.c,mlk_sha3_512,4749,316685,2,0.03908167205366657,batch_000_007
rv32im_fast,3,3,3,42,4,76,4,decapsulationSeed,0,22,shake128x4_absorb_once,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202x4.c,mlk_shake128x4_absorb_once,12510,12510,2,0.10295045638900163,batch_000_007
rv32im_fast,3,3,3,42,4,76,4,decapsulationSeed,0,23,shake128x4_squeezeblocks,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202x4.c,mlk_shake128x4_squeezeblocks,32414,3750824,2,0.266749487881143,batch_000_007
rv32im_fast,3,3,3,42,4,76,4,decapsulationSeed,0,24,shake256x4,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202x4.c,mlk_shake256x4,0,0,0,0.0,batch_000_007
rv32im_fast,3,3,3,42,4,76,4,decapsulationSeed,0,25,poly_ntt,ntt,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_ntt,819592,819592,8,6.744793801181025,batch_000_007
rv32im_fast,3,3,3,42,4,76,4,decapsulationSeed,0,26,poly_invntt_tomont,intt,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_invntt_tomont,709524,709524,4,5.838994374016786,batch_000_007
rv32im_fast,3,3,3,42,4,76,4,decapsulationSeed,0,27,polyvec_basemul_acc_montgomery_cached,basemul_acc,third_party/mlkem-native/mlkem/src/poly_k.c,mlk_polyvec_basemul_acc_montgomery_cached,206160,206160,6,1.696584019916593,batch_000_007
rv32im_fast,3,3,3,42,4,76,4,decapsulationSeed,0,28,poly_mulcache_compute,mulcache,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_mulcache_compute,67608,67608,6,0.5563768549598419,batch_000_007
rv32im_fast,3,3,3,42,4,76,4,decapsulationSeed,0,29,poly_reduce,explicit_reduce_convert,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_reduce,264576,264576,8,2.1773157433714228,batch_000_007
rv32im_fast,3,3,3,42,4,76,4,decapsulationSeed,0,30,poly_tomont,explicit_reduce_convert,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_tomont,36448,36448,2,0.29994710107644534,batch_000_007
rv32im_fast,3,3,3,42,4,76,4,decapsulationSeed,0,31,poly_add,poly_add_sub,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_add,61608,61608,6,0.5070001372672752,batch_000_007
rv32im_fast,3,3,3,42,4,76,4,decapsulationSeed,0,32,poly_sub,poly_add_sub,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_sub,10268,10268,1,0.0845000228778792,batch_000_007
rv32im_fast,3,3,3,42,4,76,4,decapsulationSeed,0,33,poly_compress_d4,compression,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_compress_d4,9740,9740,1,0.08015487172093333,batch_000_007
rv32im_fast,3,3,3,42,4,76,4,decapsulationSeed,0,34,poly_compress_d10,compression,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_compress_d10,38984,38984,2,0.32081699375450357,batch_000_007
rv32im_fast,3,3,3,42,4,76,4,decapsulationSeed,0,35,poly_decompress_d4,decompression,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_decompress_d4,10532,10532,1,0.08667259845635214,batch_000_007
rv32im_fast,3,3,3,42,4,76,4,decapsulationSeed,0,36,poly_decompress_d10,decompression,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_decompress_d10,31456,31456,2,0.25886567195622984,batch_000_007
rv32im_fast,3,3,3,42,4,76,4,decapsulationSeed,0,37,poly_tobytes,encoding,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_tobytes,52336,52336,4,0.43069664952636205,batch_000_007
rv32im_fast,3,3,3,42,4,76,4,decapsulationSeed,0,38,poly_frombytes,encoding,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_frombytes,40080,40080,4,0.32983647418634576,batch_000_007
rv32im_fast,3,3,3,42,4,76,4,decapsulationSeed,0,39,poly_frommsg,encoding,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_frommsg,10268,10268,1,0.0845000228778792,batch_000_007
rv32im_fast,3,3,3,42,4,76,4,decapsulationSeed,0,40,poly_tomsg,encoding,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_tomsg,12776,12776,1,0.10513949087337209,batch_000_007
rv32im_fast,3,3,3,42,4,76,4,decapsulationSeed,0,41,zeroize,zeroize,third_party/mlkem-native/mlkem/src/verify.h,mlk_zeroize,141558,141558,52,1.1649449005207269,batch_000_007
rv32im_fast,3,3,3,42,4,76,4,decapsulationSeed,0,42,memcpy,memory_copy,firmware/mlkem_baseline/runtime.c,memcpy,18954,18954,25,0.1559810511908183,batch_000_007
rv32im_fast,4,4,2,42,8,116,5,encapsulationKeyCheck,0,0,unclassified,unclassified,,,249,249,0,0.19224681711845956,batch_000_007
rv32im_fast,4,4,2,42,8,116,5,encapsulationKeyCheck,0,1,kem_keypair_derand,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_keypair_derand,0,0,0,0.0,batch_000_007
rv32im_fast,4,4,2,42,8,116,5,encapsulationKeyCheck,0,2,kem_enc_derand,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_enc_derand,0,0,0,0.0,batch_000_007
rv32im_fast,4,4,2,42,8,116,5,encapsulationKeyCheck,0,3,kem_dec,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_dec,0,0,0,0.0,batch_000_007
rv32im_fast,4,4,2,42,8,116,5,encapsulationKeyCheck,0,4,kem_check_pk,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_check_pk,8598,129272,1,6.638305757367531,batch_000_007
rv32im_fast,4,4,2,42,8,116,5,encapsulationKeyCheck,0,5,kem_check_sk,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_check_sk,0,0,0,0.0,batch_000_007
rv32im_fast,4,4,2,42,8,116,5,encapsulationKeyCheck,0,6,indcpa_keypair_derand,kpke_control,third_party/mlkem-native/mlkem/src/indcpa.c,mlk_indcpa_keypair_derand,0,0,0,0.0,batch_000_007
rv32im_fast,4,4,2,42,8,116,5,encapsulationKeyCheck,0,7,indcpa_enc,kpke_control,third_party/mlkem-native/mlkem/src/indcpa.c,mlk_indcpa_enc,0,0,0,0.0,batch_000_007
rv32im_fast,4,4,2,42,8,116,5,encapsulationKeyCheck,0,8,indcpa_dec,kpke_control,third_party/mlkem-native/mlkem/src/indcpa.c,mlk_indcpa_dec,0,0,0,0.0,batch_000_007
rv32im_fast,4,4,2,42,8,116,5,encapsulationKeyCheck,0,9,gen_matrix,matrix_control,third_party/mlkem-native/mlkem/src/indcpa.c,mlk_gen_matrix,0,0,0,0.0,batch_000_007
rv32im_fast,4,4,2,42,8,116,5,encapsulationKeyCheck,0,10,rej_uniform,rejection_sampling,third_party/mlkem-native/mlkem/src/sampling.c,mlk_rej_uniform,0,0,0,0.0,batch_000_007
rv32im_fast,4,4,2,42,8,116,5,encapsulationKeyCheck,0,11,poly_getnoise_eta1_4x,noise_control,third_party/mlkem-native/mlkem/src/poly_k.c,mlk_poly_getnoise_eta1_4x,0,0,0,0.0,batch_000_007
rv32im_fast,4,4,2,42,8,116,5,encapsulationKeyCheck,0,12,poly_getnoise_eta2,noise_control,third_party/mlkem-native/mlkem/src/poly_k.c,mlk_poly_getnoise_eta2,0,0,0,0.0,batch_000_007
rv32im_fast,4,4,2,42,8,116,5,encapsulationKeyCheck,0,13,poly_getnoise_eta1122_4x,noise_control,third_party/mlkem-native/mlkem/src/poly_k.c,mlk_poly_getnoise_eta1122_4x,0,0,0,0.0,batch_000_007
rv32im_fast,4,4,2,42,8,116,5,encapsulationKeyCheck,0,14,poly_cbd2,noise_cbd,third_party/mlkem-native/mlkem/src/sampling.c,mlk_poly_cbd2,0,0,0,0.0,batch_000_007
rv32im_fast,4,4,2,42,8,116,5,encapsulationKeyCheck,0,15,poly_cbd3,noise_cbd,third_party/mlkem-native/mlkem/src/sampling.c,mlk_poly_cbd3,0,0,0,0.0,batch_000_007
rv32im_fast,4,4,2,42,8,116,5,encapsulationKeyCheck,0,16,keccakf1600_permute,keccak_permutation,third_party/mlkem-native/mlkem/src/fips202/keccakf1600.c,mlk_keccakf1600_permute,0,0,0,0.0,batch_000_007
rv32im_fast,4,4,2,42,8,116,5,encapsulationKeyCheck,0,17,shake128_absorb_once,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202.c,mlk_shake128_absorb_once,0,0,0,0.0,batch_000_007
rv32im_fast,4,4,2,42,8,116,5,encapsulationKeyCheck,0,18,shake128_squeezeblocks,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202.c,mlk_shake128_squeezeblocks,0,0,0,0.0,batch_000_007
rv32im_fast,4,4,2,42,8,116,5,encapsulationKeyCheck,0,19,shake256,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202.c,mlk_shake256,0,0,0,0.0,batch_000_007
rv32im_fast,4,4,2,42,8,116,5,encapsulationKeyCheck,0,20,sha3_256,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202.c,mlk_sha3_256,0,0,0,0.0,batch_000_007
rv32im_fast,4,4,2,42,8,116,5,encapsulationKeyCheck,0,21,sha3_512,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202.c,mlk_sha3_512,0,0,0,0.0,batch_000_007
rv32im_fast,4,4,2,42,8,116,5,encapsulationKeyCheck,0,22,shake128x4_absorb_once,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202x4.c,mlk_shake128x4_absorb_once,0,0,0,0.0,batch_000_007
rv32im_fast,4,4,2,42,8,116,5,encapsulationKeyCheck,0,23,shake128x4_squeezeblocks,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202x4.c,mlk_shake128x4_squeezeblocks,0,0,0,0.0,batch_000_007
rv32im_fast,4,4,2,42,8,116,5,encapsulationKeyCheck,0,24,shake256x4,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202x4.c,mlk_shake256x4,0,0,0,0.0,batch_000_007
rv32im_fast,4,4,2,42,8,116,5,encapsulationKeyCheck,0,25,poly_ntt,ntt,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_ntt,0,0,0,0.0,batch_000_007
rv32im_fast,4,4,2,42,8,116,5,encapsulationKeyCheck,0,26,poly_invntt_tomont,intt,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_invntt_tomont,0,0,0,0.0,batch_000_007
rv32im_fast,4,4,2,42,8,116,5,encapsulationKeyCheck,0,27,polyvec_basemul_acc_montgomery_cached,basemul_acc,third_party/mlkem-native/mlkem/src/poly_k.c,mlk_polyvec_basemul_acc_montgomery_cached,0,0,0,0.0,batch_000_007
rv32im_fast,4,4,2,42,8,116,5,encapsulationKeyCheck,0,28,poly_mulcache_compute,mulcache,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_mulcache_compute,0,0,0,0.0,batch_000_007
rv32im_fast,4,4,2,42,8,116,5,encapsulationKeyCheck,0,29,poly_reduce,explicit_reduce_convert,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_reduce,66144,66144,2,51.068166552142124,batch_000_007
rv32im_fast,4,4,2,42,8,116,5,encapsulationKeyCheck,0,30,poly_tomont,explicit_reduce_convert,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_tomont,0,0,0,0.0,batch_000_007
rv32im_fast,4,4,2,42,8,116,5,encapsulationKeyCheck,0,31,poly_add,poly_add_sub,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_add,0,0,0,0.0,batch_000_007
rv32im_fast,4,4,2,42,8,116,5,encapsulationKeyCheck,0,32,poly_sub,poly_add_sub,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_sub,0,0,0,0.0,batch_000_007
rv32im_fast,4,4,2,42,8,116,5,encapsulationKeyCheck,0,33,poly_compress_d4,compression,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_compress_d4,0,0,0,0.0,batch_000_007
rv32im_fast,4,4,2,42,8,116,5,encapsulationKeyCheck,0,34,poly_compress_d10,compression,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_compress_d10,0,0,0,0.0,batch_000_007
rv32im_fast,4,4,2,42,8,116,5,encapsulationKeyCheck,0,35,poly_decompress_d4,decompression,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_decompress_d4,0,0,0,0.0,batch_000_007
rv32im_fast,4,4,2,42,8,116,5,encapsulationKeyCheck,0,36,poly_decompress_d10,decompression,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_decompress_d10,0,0,0,0.0,batch_000_007
rv32im_fast,4,4,2,42,8,116,5,encapsulationKeyCheck,0,37,poly_tobytes,encoding,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_tobytes,26168,26168,2,20.20367353556566,batch_000_007
rv32im_fast,4,4,2,42,8,116,5,encapsulationKeyCheck,0,38,poly_frombytes,encoding,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_frombytes,20040,20040,2,15.472394437967589,batch_000_007
rv32im_fast,4,4,2,42,8,116,5,encapsulationKeyCheck,0,39,poly_frommsg,encoding,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_frommsg,0,0,0,0.0,batch_000_007
rv32im_fast,4,4,2,42,8,116,5,encapsulationKeyCheck,0,40,poly_tomsg,encoding,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_tomsg,0,0,0,0.0,batch_000_007
rv32im_fast,4,4,2,42,8,116,5,encapsulationKeyCheck,0,41,zeroize,zeroize,third_party/mlkem-native/mlkem/src/verify.h,mlk_zeroize,8322,8322,2,6.425212899838637,batch_000_007
rv32im_fast,4,4,2,42,8,116,5,encapsulationKeyCheck,0,42,memcpy,memory_copy,firmware/mlkem_baseline/runtime.c,memcpy,0,0,0,0.0,batch_000_007
rv32im_fast,5,5,2,42,7,106,6,decapsulationKeyCheck,-5,0,unclassified,unclassified,,,192,192,0,0.0203750278564834,batch_000_007
rv32im_fast,5,5,2,42,7,106,6,decapsulationKeyCheck,-5,1,kem_keypair_derand,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_keypair_derand,0,0,0,0.0,batch_000_007
rv32im_fast,5,5,2,42,7,106,6,decapsulationKeyCheck,-5,2,kem_enc_derand,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_enc_derand,0,0,0,0.0,batch_000_007
rv32im_fast,5,5,2,42,7,106,6,decapsulationKeyCheck,-5,3,kem_dec,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_dec,0,0,0,0.0,batch_000_007
rv32im_fast,5,5,2,42,7,106,6,decapsulationKeyCheck,-5,4,kem_check_pk,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_check_pk,0,0,0,0.0,batch_000_007
rv32im_fast,5,5,2,42,7,106,6,decapsulationKeyCheck,-5,5,kem_check_sk,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_check_sk,539,942138,1,0.057198645909607035,batch_000_007
rv32im_fast,5,5,2,42,7,106,6,decapsulationKeyCheck,-5,6,indcpa_keypair_derand,kpke_control,third_party/mlkem-native/mlkem/src/indcpa.c,mlk_indcpa_keypair_derand,0,0,0,0.0,batch_000_007
rv32im_fast,5,5,2,42,7,106,6,decapsulationKeyCheck,-5,7,indcpa_enc,kpke_control,third_party/mlkem-native/mlkem/src/indcpa.c,mlk_indcpa_enc,0,0,0,0.0,batch_000_007
rv32im_fast,5,5,2,42,7,106,6,decapsulationKeyCheck,-5,8,indcpa_dec,kpke_control,third_party/mlkem-native/mlkem/src/indcpa.c,mlk_indcpa_dec,0,0,0,0.0,batch_000_007
rv32im_fast,5,5,2,42,7,106,6,decapsulationKeyCheck,-5,9,gen_matrix,matrix_control,third_party/mlkem-native/mlkem/src/indcpa.c,mlk_gen_matrix,0,0,0,0.0,batch_000_007
rv32im_fast,5,5,2,42,7,106,6,decapsulationKeyCheck,-5,10,rej_uniform,rejection_sampling,third_party/mlkem-native/mlkem/src/sampling.c,mlk_rej_uniform,0,0,0,0.0,batch_000_007
rv32im_fast,5,5,2,42,7,106,6,decapsulationKeyCheck,-5,11,poly_getnoise_eta1_4x,noise_control,third_party/mlkem-native/mlkem/src/poly_k.c,mlk_poly_getnoise_eta1_4x,0,0,0,0.0,batch_000_007
rv32im_fast,5,5,2,42,7,106,6,decapsulationKeyCheck,-5,12,poly_getnoise_eta2,noise_control,third_party/mlkem-native/mlkem/src/poly_k.c,mlk_poly_getnoise_eta2,0,0,0,0.0,batch_000_007
rv32im_fast,5,5,2,42,7,106,6,decapsulationKeyCheck,-5,13,poly_getnoise_eta1122_4x,noise_control,third_party/mlkem-native/mlkem/src/poly_k.c,mlk_poly_getnoise_eta1122_4x,0,0,0,0.0,batch_000_007
rv32im_fast,5,5,2,42,7,106,6,decapsulationKeyCheck,-5,14,poly_cbd2,noise_cbd,third_party/mlkem-native/mlkem/src/sampling.c,mlk_poly_cbd2,0,0,0,0.0,batch_000_007
rv32im_fast,5,5,2,42,7,106,6,decapsulationKeyCheck,-5,15,poly_cbd3,noise_cbd,third_party/mlkem-native/mlkem/src/sampling.c,mlk_poly_cbd3,0,0,0,0.0,batch_000_007
rv32im_fast,5,5,2,42,7,106,6,decapsulationKeyCheck,-5,16,keccakf1600_permute,keccak_permutation,third_party/mlkem-native/mlkem/src/fips202/keccakf1600.c,mlk_keccakf1600_permute,929634,929634,6,98.65270128299004,batch_000_007
rv32im_fast,5,5,2,42,7,106,6,decapsulationKeyCheck,-5,17,shake128_absorb_once,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202.c,mlk_shake128_absorb_once,0,0,0,0.0,batch_000_007
rv32im_fast,5,5,2,42,7,106,6,decapsulationKeyCheck,-5,18,shake128_squeezeblocks,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202.c,mlk_shake128_squeezeblocks,0,0,0,0.0,batch_000_007
rv32im_fast,5,5,2,42,7,106,6,decapsulationKeyCheck,-5,19,shake256,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202.c,mlk_shake256,0,0,0,0.0,batch_000_007
rv32im_fast,5,5,2,42,7,106,6,decapsulationKeyCheck,-5,20,sha3_256,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202.c,mlk_sha3_256,10663,941326,1,1.131556885592096,batch_000_007
rv32im_fast,5,5,2,42,7,106,6,decapsulationKeyCheck,-5,21,sha3_512,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202.c,mlk_sha3_512,0,0,0,0.0,batch_000_007
rv32im_fast,5,5,2,42,7,106,6,decapsulationKeyCheck,-5,22,shake128x4_absorb_once,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202x4.c,mlk_shake128x4_absorb_once,0,0,0,0.0,batch_000_007
rv32im_fast,5,5,2,42,7,106,6,decapsulationKeyCheck,-5,23,shake128x4_squeezeblocks,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202x4.c,mlk_shake128x4_squeezeblocks,0,0,0,0.0,batch_000_007
rv32im_fast,5,5,2,42,7,106,6,decapsulationKeyCheck,-5,24,shake256x4,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202x4.c,mlk_shake256x4,0,0,0,0.0,batch_000_007
rv32im_fast,5,5,2,42,7,106,6,decapsulationKeyCheck,-5,25,poly_ntt,ntt,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_ntt,0,0,0,0.0,batch_000_007
rv32im_fast,5,5,2,42,7,106,6,decapsulationKeyCheck,-5,26,poly_invntt_tomont,intt,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_invntt_tomont,0,0,0,0.0,batch_000_007
rv32im_fast,5,5,2,42,7,106,6,decapsulationKeyCheck,-5,27,polyvec_basemul_acc_montgomery_cached,basemul_acc,third_party/mlkem-native/mlkem/src/poly_k.c,mlk_polyvec_basemul_acc_montgomery_cached,0,0,0,0.0,batch_000_007
rv32im_fast,5,5,2,42,7,106,6,decapsulationKeyCheck,-5,28,poly_mulcache_compute,mulcache,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_mulcache_compute,0,0,0,0.0,batch_000_007
rv32im_fast,5,5,2,42,7,106,6,decapsulationKeyCheck,-5,29,poly_reduce,explicit_reduce_convert,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_reduce,0,0,0,0.0,batch_000_007
rv32im_fast,5,5,2,42,7,106,6,decapsulationKeyCheck,-5,30,poly_tomont,explicit_reduce_convert,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_tomont,0,0,0,0.0,batch_000_007
rv32im_fast,5,5,2,42,7,106,6,decapsulationKeyCheck,-5,31,poly_add,poly_add_sub,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_add,0,0,0,0.0,batch_000_007
rv32im_fast,5,5,2,42,7,106,6,decapsulationKeyCheck,-5,32,poly_sub,poly_add_sub,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_sub,0,0,0,0.0,batch_000_007
rv32im_fast,5,5,2,42,7,106,6,decapsulationKeyCheck,-5,33,poly_compress_d4,compression,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_compress_d4,0,0,0,0.0,batch_000_007
rv32im_fast,5,5,2,42,7,106,6,decapsulationKeyCheck,-5,34,poly_compress_d10,compression,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_compress_d10,0,0,0,0.0,batch_000_007
rv32im_fast,5,5,2,42,7,106,6,decapsulationKeyCheck,-5,35,poly_decompress_d4,decompression,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_decompress_d4,0,0,0,0.0,batch_000_007
rv32im_fast,5,5,2,42,7,106,6,decapsulationKeyCheck,-5,36,poly_decompress_d10,decompression,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_decompress_d10,0,0,0,0.0,batch_000_007
rv32im_fast,5,5,2,42,7,106,6,decapsulationKeyCheck,-5,37,poly_tobytes,encoding,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_tobytes,0,0,0,0.0,batch_000_007
